date,precipitation_mm,max_temp_c,is_weekend,is_holiday,holiday_name
2025-08-24,13.3,31.0,True,False,
2025-08-25,11.9,30.8,False,False,
2025-08-26,15.7,30.1,False,False,
2025-08-27,2.9,30.1,False,False,
2025-08-28,1.6,31.5,False,False,
2025-08-29,0.0,33.1,False,False,
2025-08-30,1.0,33.3,True,False,
2025-08-31,13.7,30.7,True,False,
2025-09-01,4.8,31.1,False,False,
2025-09-02,4.0,30.7,False,False,
2025-09-03,5.2,30.9,False,False,
2025-09-04,8.2,30.5,False,False,
2025-09-05,7.5,32.3,False,False,
2025-09-06,12.9,31.5,True,False,
2025-09-07,21.7,31.0,True,False,
2025-09-08,27.8,29.2,False,False,
2025-09-09,16.2,29.7,False,False,
2025-09-10,4.0,28.6,False,False,
2025-09-11,1.3,31.4,False,False,
2025-09-12,10.1,32.0,False,False,
2025-09-13,1.6,33.2,True,False,
2025-09-14,2.8,30.2,True,False,
2025-09-15,1.9,31.0,False,False,
2025-09-16,4.1,31.5,False,False,
2025-09-17,13.5,31.9,False,False,
2025-09-18,7.5,31.8,False,False,
2025-09-19,7.8,29.6,False,False,
2025-09-20,4.4,30.5,True,False,
2025-09-21,17.2,30.9,True,False,
2025-09-22,1.9,31.7,False,False,
2025-09-23,3.3,30.6,False,False,
2025-09-24,4.2,30.0,False,False,
2025-09-25,6.0,30.9,False,False,
2025-09-26,10.4,29.9,False,False,
2025-09-27,25.6,29.9,True,False,
2025-09-28,0.7,31.8,True,False,
2025-09-29,9.2,31.8,False,False,
2025-09-30,17.6,29.2,False,False,
2025-10-01,1.6,31.1,False,False,
2025-10-02,0.8,32.8,False,False,
2025-10-03,2.7,32.1,False,False,
2025-10-04,22.5,30.5,True,False,
2025-10-05,0.1,30.9,True,False,
2025-10-06,2.7,32.8,False,False,
2025-10-07,11.6,32.2,False,False,
2025-10-08,14.8,31.7,False,False,
2025-10-09,1.1,31.3,False,False,
2025-10-10,6.0,32.5,False,False,
2025-10-11,11.4,31.4,True,False,
2025-10-12,8.0,32.2,True,False,
2025-10-13,18.3,31.9,False,True,วันนวมินทรมหาราช
2025-10-14,27.3,29.1,False,False,
2025-10-15,6.7,30.9,False,False,
2025-10-16,1.2,32.5,False,False,
2025-10-17,2.1,32.8,False,False,
2025-10-18,6.0,33.2,True,False,
2025-10-19,4.2,32.3,True,False,
2025-10-20,5.7,32.5,False,False,
2025-10-21,6.3,32.7,False,False,
2025-10-22,0.3,31.1,False,False,
2025-10-23,0.0,30.6,False,True,วันปิยมหาราช
2025-10-24,0.2,31.4,False,False,
2025-10-25,0.9,32.0,True,False,
2025-10-26,0.1,32.8,True,False,
2025-10-27,0.2,31.5,False,False,
2025-10-28,0.9,30.4,False,False,
2025-10-29,2.2,31.9,False,False,
2025-10-30,8.1,29.9,False,False,
2025-10-31,15.6,31.9,False,False,
2025-11-01,40.7,29.1,True,False,
2025-11-02,35.7,30.4,True,False,
2025-11-03,11.1,29.6,False,False,
2025-11-04,3.1,29.5,False,False,
2025-11-05,0.3,29.2,False,False,
2025-11-06,1.3,30.9,False,False,
2025-11-07,0.1,30.0,False,False,
2025-11-08,7.3,30.0,True,False,
2025-11-09,0.6,32.8,True,False,
2025-11-10,10.6,31.1,False,False,
2025-11-11,0.4,34.1,False,False,
2025-11-12,4.4,33.8,False,False,
2025-11-13,22.6,30.8,False,False,
2025-11-14,2.2,31.4,False,False,
2025-11-15,0.0,29.6,True,False,
2025-11-16,0.0,30.5,True,False,
2025-11-17,6.1,30.1,False,False,
2025-11-18,15.7,30.0,False,False,
2025-11-19,0.2,28.0,False,False,
2025-11-20,0.0,25.6,False,False,
2025-11-21,0.0,25.8,False,False,
2025-11-22,0.0,29.4,True,False,
2025-11-23,0.0,30.5,True,False,
2025-11-24,0.0,31.2,False,False,
2025-11-25,0.0,29.8,False,False,
2025-11-26,0.0,30.2,False,False,
2025-11-27,0.0,29.1,False,False,
2025-11-28,0.0,28.1,False,False,
2025-11-29,0.0,29.9,True,False,
2025-11-30,0.0,31.5,True,False,
2025-12-01,0.0,33.2,False,False,
2025-12-02,0.0,34.7,False,False,
2025-12-03,0.1,35.1,False,False,
2025-12-04,0.3,32.9,False,False,
2025-12-05,5.6,31.2,False,True,วันคล้ายวันเฉลิมพระชนมพรรษาพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร; วันชาติ; วันพ่อแห่งชาติ
2025-12-06,0.0,30.2,True,False,
2025-12-07,0.0,31.4,True,False,
2025-12-08,0.0,29.8,False,False,
2025-12-09,0.0,29.8,False,False,
2025-12-10,0.0,31.6,False,True,วันรัฐธรรมนูญ
2025-12-11,0.3,26.8,False,False,
2025-12-12,0.1,28.9,False,False,
2025-12-13,2.4,31.8,True,False,
2025-12-14,0.1,31.5,True,False,
2025-12-15,0.0,32.1,False,False,
2025-12-16,0.0,33.7,False,False,
2025-12-17,0.0,33.1,False,False,
2025-12-18,0.2,31.6,False,False,
2025-12-19,0.0,32.8,False,False,
2025-12-20,0.0,34.0,True,False,
2025-12-21,0.0,32.9,True,False,
2025-12-22,0.0,33.7,False,False,
2025-12-23,0.1,33.3,False,False,
2025-12-24,0.0,33.8,False,False,
2025-12-25,0.0,34.8,False,False,
2025-12-26,0.0,32.0,False,False,
2025-12-27,0.0,32.5,True,False,
2025-12-28,0.0,33.0,True,False,
2025-12-29,0.0,33.3,False,False,
2025-12-30,0.0,34.0,False,False,
2025-12-31,0.0,33.5,False,True,วันสิ้นปี
2026-01-01,0.0,34.0,False,True,วันขึ้นปีใหม่
2026-01-02,0.0,32.5,False,True,วันหยุดพิเศษ (เพิ่มเติม)
2026-01-03,0.0,31.3,True,False,
2026-01-04,0.0,30.5,True,False,
2026-01-05,0.0,32.5,False,False,
2026-01-06,0.0,31.6,False,False,
2026-01-07,0.0,30.5,False,False,
2026-01-08,0.0,29.8,False,False,
2026-01-09,0.0,29.5,False,False,
2026-01-10,0.0,29.9,True,True,วันเด็กแห่งชาติ
2026-01-11,0.0,29.2,True,False,
2026-01-12,0.0,31.1,False,False,
2026-01-13,0.0,33.0,False,False,
2026-01-14,0.0,32.8,False,False,
2026-01-15,0.0,32.6,False,False,
2026-01-16,0.1,33.0,False,False,
2026-01-17,1.0,32.5,True,False,
2026-01-18,0.7,33.0,True,False,
2026-01-19,0.0,35.0,False,False,
2026-01-20,0.3,33.0,False,False,
2026-01-21,7.0,31.1,False,False,
2026-01-22,5.1,32.5,False,False,
2026-01-23,0.0,31.5,False,False,
2026-01-24,0.0,31.5,True,False,
2026-01-25,0.0,32.5,True,False,
2026-01-26,0.0,32.9,False,False,
2026-01-27,0.0,33.2,False,False,
2026-01-28,0.0,33.2,False,False,
2026-01-29,0.0,33.9,False,False,
2026-01-30,0.0,34.7,False,False,
2026-01-31,0.2,35.0,True,False,
2026-02-01,1.5,33.0,True,False,
2026-02-02,0.0,32.3,False,False,
2026-02-03,0.0,33.0,False,False,
2026-02-04,0.0,34.3,False,False,
2026-02-05,0.0,35.7,False,False,
2026-02-06,1.0,34.6,False,False,
2026-02-07,0.2,34.0,True,False,
2026-02-08,4.8,32.9,True,False,
2026-02-09,7.0,32.4,False,False,
2026-02-10,0.0,34.7,False,False,
2026-02-11,0.0,35.7,False,False,
2026-02-12,0.4,35.0,False,False,
2026-02-13,0.4,33.3,False,False,
2026-02-14,0.1,34.0,True,False,
2026-02-15,1.1,34.7,True,False,
2026-02-16,0.3,35.5,False,False,
2026-02-17,2.3,33.5,False,False,
2026-02-18,5.0,32.9,False,False,
2026-02-19,0.0,33.9,False,False,
2026-02-20,0.0,33.2,False,False,
2026-02-21,0.3,35.0,True,False,
2026-02-22,4.3,36.0,True,False,
2026-02-23,0.1,32.8,False,False,
2026-02-24,1.0,32.3,False,False,
2026-02-25,1.4,33.0,False,False,
2026-02-26,1.3,34.4,False,False,
2026-02-27,0.9,35.7,False,False,
2026-02-28,1.3,35.0,True,False,
2026-03-01,1.4,36.2,True,False,
2026-03-02,0.0,36.8,False,False,
2026-03-03,0.0,37.0,False,True,วันมาฆบูชา
2026-03-04,0.0,37.0,False,False,
2026-03-05,0.0,35.5,False,False,
2026-03-06,0.1,34.2,False,False,
2026-03-07,0.1,34.8,True,False,
2026-03-08,0.8,35.9,True,False,
2026-03-09,0.0,35.6,False,False,
2026-03-10,0.2,34.5,False,False,
2026-03-11,0.1,34.4,False,False,
2026-03-12,0.4,31.1,False,False,
2026-03-13,0.5,32.0,False,False,
2026-03-14,4.3,34.1,True,False,
2026-03-15,0.1,34.2,True,False,
2026-03-16,0.6,34.2,False,False,
2026-03-17,1.3,32.8,False,False,
2026-03-18,0.4,33.8,False,False,
2026-03-19,5.2,33.1,False,False,
2026-03-20,3.0,32.5,False,False,
2026-03-21,0.0,33.5,True,False,
2026-03-22,2.1,34.3,True,False,
2026-03-23,0.5,34.0,False,False,
2026-03-24,1.3,33.9,False,False,
2026-03-25,0.3,34.8,False,False,
2026-03-26,0.1,35.7,False,False,
2026-03-27,0.0,34.3,False,False,
2026-03-28,0.0,34.8,True,False,
2026-03-29,0.0,34.2,True,False,
2026-03-30,0.0,34.0,False,False,
2026-03-31,0.0,35.2,False,False,
2026-04-01,1.0,35.0,False,False,
2026-04-02,0.0,34.7,False,False,
2026-04-03,0.0,34.8,False,False,
2026-04-04,0.0,35.6,True,False,
2026-04-05,0.0,37.7,True,False,
2026-04-06,0.0,38.3,False,True,วันพระบาทสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช และวันที่ระลึกมหาจักรีบรมราชวงศ์
2026-04-07,0.0,38.2,False,False,
2026-04-08,0.0,37.0,False,False,
2026-04-09,0.0,36.2,False,False,
2026-04-10,3.3,34.7,False,False,
2026-04-11,0.0,36.6,True,False,
2026-04-12,0.0,36.8,True,False,
2026-04-13,0.0,37.0,False,True,วันสงกรานต์
2026-04-14,1.1,37.8,False,True,วันสงกรานต์
2026-04-15,0.0,36.5,False,True,วันสงกรานต์
2026-04-16,0.3,36.2,False,False,
2026-04-17,5.2,35.3,False,False,
2026-04-18,0.4,36.3,True,False,
2026-04-19,4.3,34.8,True,False,
2026-04-20,2.4,35.8,False,False,
2026-04-21,2.0,33.5,False,False,
2026-04-22,1.3,35.5,False,False,
2026-04-23,6.5,34.5,False,False,
2026-04-24,2.2,33.5,False,False,
2026-04-25,0.1,35.0,True,False,
2026-04-26,1.6,35.0,True,False,
2026-04-27,0.0,36.5,False,False,
2026-04-28,3.7,36.0,False,False,
2026-04-29,7.8,36.5,False,False,
2026-04-30,0.8,34.5,False,False,
2026-05-01,2.0,35.8,False,True,วันแรงงานแห่งชาติ
2026-05-02,4.0,35.8,True,False,
2026-05-03,3.1,36.1,True,False,
2026-05-04,0.9,35.3,False,True,วันฉัตรมงคล
2026-05-05,4.6,35.6,False,False,
2026-05-06,1.3,36.7,False,False,
2026-05-07,4.5,33.5,False,False,
2026-05-08,14.6,34.1,False,False,
2026-05-09,0.3,34.6,True,False,
2026-05-10,0.8,35.4,True,False,
2026-05-11,1.7,34.7,False,False,
2026-05-12,3.8,30.6,False,False,
2026-05-13,6.9,33.8,False,False,
2026-05-14,2.3,35.1,False,False,
2026-05-15,7.3,36.5,False,False,
2026-05-16,10.5,35.2,True,False,
2026-05-17,1.5,34.8,True,False,
2026-05-18,1.0,34.4,False,False,
2026-05-19,4.8,33.2,False,False,
2026-05-20,4.6,32.8,False,False,
2026-05-21,1.2,34.3,False,False,
2026-05-22,4.0,32.5,False,False,
2026-05-23,1.0,33.2,True,False,
2026-05-24,1.3,34.0,True,False,
2026-05-25,2.0,35.4,False,False,
2026-05-26,2.6,34.5,False,False,
2026-05-27,6.7,36.5,False,False,
2026-05-28,2.5,35.2,False,False,
2026-05-29,1.4,33.7,False,False,
2026-05-30,1.6,33.3,True,False,
2026-05-31,33.2,35.7,True,True,วันวิสาขบูชา
2026-06-01,0.5,34.7,False,True,ชดเชยวันวิสาขบูชา
2026-06-02,6.7,35.2,False,False,
2026-06-03,4.8,35.4,False,True,วันเฉลิมพระชนมพรรษาสมเด็จพระนางเจ้าสุทิดา พัชรสุธาพิมลลักษณ พระบรมราชินี
2026-06-04,6.4,33.7,False,False,
2026-06-05,5.8,35.2,False,False,
2026-06-06,5.0,32.5,True,False,
2026-06-07,3.2,33.5,True,False,
2026-06-08,6.1,32.4,False,False,
2026-06-09,15.3,33.0,False,False,
2026-06-10,11.0,32.2,False,False,
2026-06-11,14.8,32.8,False,False,
2026-06-12,17.9,30.5,False,False,
2026-06-13,2.7,33.0,True,False,
2026-06-14,6.0,32.9,True,False,
2026-06-15,9.0,33.8,False,False,
2026-06-16,12.2,34.2,False,False,
2026-06-17,4.1,34.1,False,False,
2026-06-18,2.0,34.5,False,False,
2026-06-19,29.4,33.2,False,False,
2026-06-20,13.3,31.8,True,False,
2026-06-21,3.2,35.0,True,False,
2026-06-22,3.8,35.4,False,False,
2026-06-23,6.6,35.7,False,False,
2026-06-24,2.2,35.6,False,False,
2026-06-25,8.2,34.7,False,False,
2026-06-26,5.3,34.2,False,False,
2026-06-27,7.9,34.8,True,False,
2026-06-28,12.0,34.6,True,False,
2026-06-29,3.8,34.1,False,False,
